recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
37,0,37,1758829196,0.015565,1.9,1,50
30,0,49,1758829196,0.019399,2,1,50
26,1,44,1107565765,0.013553,2,1,50
34,6,57,1173981517,0.018585,2,1,50
25,0,46,1484297283,0.009996,2,1,50
25,6,45,2137228937,0.016920,2,1,50
32,6,36,2144970442,0.014199,2,1,50
30,0,37,827709002,0.012482,2,1,50
29,0,39,748911806,0.011835,2,1,50
31,0,42,698828990,0.011676,2,1,50
32,6,43,2015297350,0.013570,2,1,50
24,0,63,2015297350,0.016458,3,1,50
34,6,47,585017281,0.018092,3,1,50
24,0,52,1825645601,0.010887,3,1,50
27,6,46,446199662,0.013211,3,1,50
