recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
70,34,241,1340109763,0.131537,1.5,1,2
53,31,259,1829260195,0.111537,1.5,1,2
65,29,265,141911488,0.121916,1.5,1,2
76,32,252,341772328,0.132057,1.5,1,2
60,21,282,1039321834,0.111553,1.5,1,2
59,24,269,748055453,0.110717,1.5,1,2
56,25,271,748055453,0.114773,1.9,1,2
56,28,263,811211875,0.101440,1.9,1,2
62,23,271,1097365036,0.118817,1.9,1,2
58,40,256,633593760,0.105408,1.9,1,2
57,40,262,1758786510,0.117464,1.9,1,2
56,26,278,98697249,0.116257,1.9,1,2
55,24,288,725802112,0.117145,1.9,1,2
60,36,262,788248184,0.110045,1.9,1,2
68,30,261,1758502163,0.124113,1.9,1,2
69,24,263,1961139731,0.119462,1.9,1,2
23,55,284,1961139731,0.092310,2,1,2
17,49,314,226969152,0.090704,2,1,2
27,54,273,397878209,0.087067,2,1,2
22,48,288,471019799,0.072824,2,1,2
22,61,265,1234296738,0.077859,2,1,2
21,61,288,1366326865,0.093005,2,1,2
19,59,277,887061564,0.066827,2,1,2
21,58,283,1951233122,0.084626,2,1,2
25,48,285,623592644,0.081683,2,1,2
24,52,288,1300612898,0.084199,2,1,2
10,63,295,1300612898,0.073780,3,1,2
11,73,284,2120183664,0.071404,3,1,2
12,64,284,1494518602,0.077468,3,1,2
9,56,307,1657846411,0.067345,3,1,2
5,67,298,341297812,0.063475,3,1,2
7,67,288,284618868,0.066350,3,1,2
12,77,274,1172715726,0.073303,3,1,2
5,67,298,933940283,0.064617,3,1,2
6,73,285,184469755,0.065427,3,1,2
10,72,278,1730955963,0.070468,3,1,2
0,83,296,1730955963,0.059558,50,1,2
0,91,284,1477127723,0.050730,50,1,2
0,90,286,142348077,0.053504,50,1,2
0,69,306,1192441670,0.047578,50,1,2
0,77,303,1204219774,0.048414,50,1,2
0,72,317,1412368076,0.043963,50,1,2
0,81,282,1099526070,0.049833,50,1,2
0,77,298,387748198,0.059551,50,1,2
0,83,286,1923257727,0.056190,50,1,2
0,71,313,162387299,0.046536,50,1,2
240,3,158,162387299,0.353807,0.5,1,3
241,15,164,77322549,0.383175,0.5,1,3
240,19,158,1537237974,0.372096,0.5,1,3
249,3,157,1568561574,0.338298,0.5,1,3
255,25,150,2048112107,0.356994,0.5,1,3
231,5,165,514129422,0.309522,0.5,1,3
241,17,169,1255737008,0.298472,0.5,1,3
223,14,166,704814501,0.299878,0.5,1,3
230,4,168,1903222513,0.321487,0.5,1,3
237,16,167,996431131,0.349539,0.5,1,3
238,15,167,996431131,0.330070,0.6,1,3
241,19,157,1280879715,0.355982,0.6,1,3
234,13,162,1851234505,0.310228,0.6,1,3
239,9,159,2021000939,0.281643,0.6,1,3
245,6,153,1888512380,0.371271,0.6,1,3
229,12,164,1031642173,0.333165,0.6,1,3
235,18,158,510265314,0.288549,0.6,1,3
250,9,157,1624999035,0.377180,0.6,1,3
230,15,172,698003642,0.319017,0.6,1,3
261,6,153,1127535323,0.317100,0.6,1,3
229,9,172,1127535323,0.295457,0.9,1,3
196,11,196,149449238,0.327955,0.9,1,3
202,7,188,740916423,0.237359,0.9,1,3
225,9,163,2129401848,0.283933,0.9,1,3
210,8,161,1801995741,0.283033,0.9,1,3
212,21,185,2110481498,0.302548,0.9,1,3
192,11,182,1054383148,0.283464,0.9,1,3
207,8,171,467644126,0.254013,0.9,1,3
230,8,172,1888472584,0.302567,0.9,1,3
207,12,167,1025606136,0.288737,0.9,1,3
107,5,261,1025606136,0.177049,1,1,3
95,14,272,457232056,0.180893,1,1,3
115,13,254,1172084599,0.194077,1,1,3
100,4,276,503486293,0.187250,1,1,3
94,7,260,40713163,0.155175,1,1,3
95,4,264,18642488,0.131282,1,1,3
108,6,263,1179580781,0.173662,1,1,3
93,4,274,898699925,0.158285,1,1,3
121,14,255,175523206,0.188465,1,1,3
95,6,267,1481245343,0.148676,1,1,3
98,7,260,1481245343,0.142824,1.1,1,3
120,8,273,1013385668,0.219594,1.1,1,3
97,7,275,1303109153,0.173427,1.1,1,3
102,8,262,1192428511,0.173241,1.1,1,3
103,14,261,1183498972,0.160232,1.1,1,3
96,5,270,438512165,0.157647,1.1,1,3
104,8,251,780107293,0.165477,1.1,1,3
100,12,266,2029986527,0.157821,1.1,1,3
104,4,281,601200207,0.185232,1.1,1,3
99,7,270,1670766502,0.198279,1.1,1,3
88,9,279,1670766502,0.192994,1.5,1,3
