recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
9,2,6,1959659443,0.000883,0.7,1,1.1
12,2,4,2087287257,0.000779,0.7,1,1.1
11,1,6,2073158723,0.000686,0.7,1,1.1
11,3,6,748467354,0.001986,0.7,1,1.1
9,3,6,1760643588,0.000788,0.7,1,1.1
10,0,8,925298488,0.000712,0.7,1,1.1
12,1,6,744802928,0.000816,0.7,1,1.1
14,1,7,78596263,0.000864,0.7,1,1.1
12,3,4,1550287551,0.000761,0.7,1,1.1
13,4,3,727955777,0.000932,0.7,1,1.1
11,0,7,963752852,0.000671,0.7,1,1.1
7,2,7,457851468,0.000704,0.7,1,1.1
12,1,5,1152328674,0.000829,0.7,1,1.1
12,1,5,2091120370,0.000757,0.7,1,1.1
6,2,7,809996554,0.000667,0.7,1,1.1
10,1,7,844465716,0.000899,0.7,1,1.1
10,0,6,585765534,0.000657,0.7,1,1.1
10,1,6,1272328998,0.000930,0.7,1,1.1
13,3,4,2086005770,0.000982,0.7,1,1.1
10,1,6,1422804650,0.001379,0.7,1,1.1
12,2,4,1373586874,0.000645,0.7,1,1.1
11,2,6,257171705,0.000823,0.7,1,1.1
25,0,0,257171705,0.001056,0.15,1,1.3
27,0,0,827260822,0.001118,0.15,1,1.3
25,0,0,1190808692,0.001125,0.15,1,1.3
26,0,0,659909943,0.001264,0.15,1,1.3
23,0,0,1004529140,0.000877,0.15,1,1.3
26,0,0,264046966,0.001034,0.15,1,1.3
23,0,0,65239857,0.001020,0.15,1,1.3
25,0,0,1172313242,0.000787,0.15,1,1.3
27,3,0,2028226530,0.001239,0.15,1,1.3
29,0,0,621947725,0.000989,0.15,1,1.3
26,0,0,95970803,0.001479,0.15,1,1.3
27,0,0,1468287891,0.001322,0.15,1,1.3
25,3,0,919428700,0.001618,0.15,1,1.3
24,0,0,260027626,0.001452,0.15,1,1.3
26,0,0,2140355375,0.001345,0.15,1,1.3
29,0,0,653085473,0.001425,0.15,1,1.3
25,0,0,1493462130,0.000962,0.15,1,1.3
24,0,0,1777652031,0.001051,0.15,1,1.3
27,0,0,2068058057,0.001058,0.15,1,1.3
